Customer_ID,Age,Gender,City,Subscription_Type,Monthly_Spending,Tenure,Number_of_Purchases,Customer_Support_Requests,Login_Frequency,Last_Activity_Date,Satisfaction_Score,Churn_Status
CUST-1273,65,Male,Miami,Standard,43.32,35,8,8,16,2026-01-04,5,1
CUST-1274,21,Female,Houston,Standard,40.54,12,11,3,6,2025-12-29,2,1
CUST-1275,22,Female,Los Angeles,Basic,13.24,30,2,5,24,2026-02-12,2,1
CUST-1276,54,Female,Houston,Standard,32.75,5,13,4,3,2026-04-03,1,1
CUST-1277,25,Male,New York,Basic,16.47,34,6,0,19,2026-03-18,4,0
CUST-1278,59,Male,Houston,Standard,42.26,22,12,5,6,2026-03-02,4,1
CUST-1279,66,Male,Miami,Basic,22.64,39,5,8,8,2026-03-16,2,0
CUST-1280,45,Female,Miami,Premium,62.81,13,7,2,22,2025-12-23,2,0
CUST-1281,48,Female,Houston,Basic,22.91,57,2,2,13,2026-01-09,3,0
CUST-1282,26,Male,Miami,Basic,10.08,47,2,1,12,2026-02-22,1,1
CUST-1283,68,Female,Los Angeles,Basic,10.53,54,3,3,30,2026-04-13,5,0
CUST-1284,46,Male,Houston,Standard,43.68,3,2,9,10,2026-02-08,5,0
CUST-1285,31,Female,Los Angeles,Basic,21.63,53,8,2,3,2026-01-27,4,0
CUST-1286,57,Male,Los Angeles,Basic,16.76,20,10,1,4,2026-04-30,1,1
CUST-1287,58,Female,Chicago,Standard,41.3,31,3,0,1,2026-01-30,4,0
CUST-1288,39,Male,Houston,Basic,24.33,5,5,2,13,2026-02-19,5,0
CUST-1289,28,Female,Miami,Premium,66.58,24,7,9,24,2026-05-23,2,0
CUST-1290,40,Male,Los Angeles,Premium,67.64,40,10,5,4,2026-02-05,1,1
CUST-1291,18,Male,Chicago,Standard,41.41,54,12,8,22,2026-03-09,1,0
CUST-1292,63,Male,Houston,Basic,12.52,33,7,4,11,2026-06-20,3,0
CUST-1293,54,Male,Houston,Standard,42.5,8,14,2,19,2026-05-23,2,0
CUST-1294,38,Male,New York,Basic,12.93,24,4,4,11,2026-01-08,2,0
CUST-1295,43,Female,New York,Basic,23.39,50,4,4,12,2025-12-24,4,0
CUST-1296,63,Male,Los Angeles,Basic,16.88,20,5,4,11,2026-01-07,1,1
CUST-1297,53,Female,New York,Premium,65.15,16,9,6,6,2026-04-13,4,0
CUST-1298,40,Female,Los Angeles,Basic,17.46,50,6,4,12,2026-04-29,2,0
CUST-1299,18,Female,Miami,Standard,31.41,52,12,6,27,2026-02-17,3,1
CUST-1300,68,Male,Los Angeles,Standard,34.36,12,12,8,9,2025-12-23,1,1
CUST-1301,57,Male,New York,Basic,24.76,13,9,4,25,2026-03-25,2,0
CUST-1302,32,Female,Miami,Basic,24.41,45,13,1,10,2026-03-30,3,0
CUST-1303,38,Female,New York,Premium,59.81,42,6,4,3,2026-06-09,5,1
CUST-1304,64,Male,Los Angeles,Standard,44.94,39,12,7,3,2026-04-30,2,1
CUST-1305,26,Male,Chicago,Standard,42.68,25,3,3,20,2026-02-12,5,0
CUST-1306,26,Male,Houston,Basic,19.16,46,5,1,28,2026-02-06,4,0
CUST-1307,27,Female,New York,Basic,10.6,32,6,9,23,2026-01-27,5,1
CUST-1308,69,Male,Los Angeles,Basic,23.52,24,4,2,16,2026-02-14,2,0
CUST-1309,43,Male,Miami,Basic,18.36,48,4,8,3,2026-01-01,5,0
CUST-1310,58,Female,New York,Basic,23.03,47,1,8,10,2026-04-11,1,1
CUST-1311,52,Male,New York,Premium,67.52,44,6,7,24,2026-06-04,2,1
CUST-1312,69,Male,Houston,Basic,22.5,9,11,7,11,2026-06-18,3,0
CUST-1313,42,Female,Los Angeles,Basic,20.47,40,5,7,8,2026-05-23,5,0
CUST-1314,43,Female,Chicago,Standard,34.37,50,10,7,6,2026-05-30,1,1
CUST-1315,28,Male,Miami,Standard,35.04,23,0,7,20,2026-01-06,4,0
CUST-1316,55,Male,Los Angeles,Basic,14.63,50,3,0,11,2026-04-28,4,0
CUST-1317,19,Male,Miami,Standard,30.3,13,2,5,28,2026-03-06,5,0
CUST-1318,24,Male,New York,Basic,18.74,59,11,8,27,2025-12-25,4,0
CUST-1319,35,Female,Houston,Basic,20.48,32,14,7,21,2026-04-13,3,0
CUST-1320,44,Male,Houston,Basic,22.81,50,2,2,12,2026-01-14,2,0
CUST-1321,51,Male,Chicago,Premium,57.1,15,6,0,16,2026-01-21,1,1
CUST-1322,44,Male,Houston,Basic,18.16,36,10,1,18,2026-02-21,5,0
CUST-1323,34,Female,New York,Basic,10.12,49,11,1,13,2026-05-05,4,0
CUST-1324,60,Female,Chicago,Basic,11.43,5,9,6,22,2026-01-23,2,1
CUST-1325,61,Female,Los Angeles,Premium,55.81,22,3,5,3,2026-06-01,3,0
CUST-1326,68,Male,Houston,Basic,20.88,16,14,1,15,2026-01-21,4,1
CUST-1327,41,Female,Chicago,Basic,11.22,41,11,7,22,2026-01-23,4,1
CUST-1328,42,Female,New York,Basic,20.75,10,7,8,28,2026-05-31,1,0
CUST-1329,24,Male,Miami,Basic,13.74,24,10,6,21,2026-06-20,3,0
CUST-1330,69,Male,Miami,Standard,43.17,18,8,3,14,2026-01-29,3,0
CUST-1331,23,Male,New York,Standard,42.2,49,2,0,18,2026-06-04,5,0
CUST-1332,41,Male,New York,Basic,24.37,18,4,3,28,2026-05-01,1,1
CUST-1333,50,Male,Miami,Basic,23.26,7,3,3,29,2026-06-07,5,0
CUST-1334,66,Male,Chicago,Basic,24.0,4,13,7,14,2026-04-23,1,1
CUST-1335,46,Male,Miami,Basic,22.88,26,11,3,5,2026-03-30,3,0
CUST-1336,60,Female,New York,Basic,20.4,5,9,3,21,2026-05-02,1,1
CUST-1337,39,Male,Houston,Standard,32.55,55,14,1,14,2026-02-17,1,1
CUST-1338,43,Female,Los Angeles,Premium,59.08,16,5,9,25,2026-05-18,1,1
CUST-1339,45,Female,Houston,Premium,58.19,35,10,6,27,2026-06-15,2,0
CUST-1340,67,Female,Houston,Premium,64.05,26,9,3,8,2026-03-04,2,0
CUST-1341,38,Female,New York,Standard,37.55,18,3,5,28,2026-05-03,3,0
CUST-1342,66,Male,Miami,Standard,43.01,29,7,2,28,2026-06-15,1,0
CUST-1343,24,Female,Chicago,Basic,24.29,23,2,6,23,2026-02-24,3,0
CUST-1344,34,Male,Houston,Standard,36.07,53,10,5,15,2026-02-23,2,1
CUST-1345,37,Male,Miami,Basic,17.6,14,4,2,28,2026-06-14,1,1
CUST-1346,58,Female,Chicago,Basic,24.57,15,12,3,29,2026-03-16,5,0
CUST-1347,66,Male,Houston,Standard,34.14,49,0,9,15,2025-12-24,2,0
CUST-1348,37,Male,Chicago,Basic,21.89,33,12,4,30,2026-02-23,2,1
CUST-1349,39,Female,Miami,Basic,13.38,25,14,8,19,2026-02-12,2,1
CUST-1350,45,Female,Los Angeles,Premium,65.22,21,5,5,26,2026-01-31,1,1
CUST-1351,57,Female,Miami,Basic,13.8,17,10,3,20,2026-01-01,4,0
CUST-1352,66,Male,New York,Basic,23.26,23,4,6,6,2026-05-25,5,0
CUST-1353,24,Female,Chicago,Premium,63.42,57,7,1,19,2026-02-25,5,0
CUST-1354,18,Male,Los Angeles,Standard,32.79,43,8,3,27,2026-02-10,3,0
CUST-1355,49,Female,Chicago,Standard,33.37,17,7,4,25,2026-04-24,1,0
CUST-1356,30,Female,Chicago,Basic,17.41,58,7,3,8,2026-03-24,2,0
CUST-1357,47,Female,Houston,Basic,24.42,14,11,3,6,2026-03-16,4,1
CUST-1358,40,Female,New York,Premium,66.54,29,13,8,20,2026-06-04,1,1
CUST-1359,68,Male,Chicago,Standard,37.32,20,12,1,23,2025-12-30,1,1
CUST-1360,36,Female,Miami,Standard,35.07,30,2,5,29,2026-03-12,4,1
CUST-1361,49,Female,Miami,Basic,18.24,19,3,7,15,2026-05-23,2,1
CUST-1362,47,Male,Houston,Basic,21.23,53,14,7,27,2026-03-11,1,1
CUST-1363,46,Female,New York,Premium,66.76,39,10,6,3,2026-02-18,5,1
CUST-1364,66,Male,New York,Basic,14.87,56,3,9,10,2026-04-28,5,0
CUST-1365,62,Female,Miami,Standard,40.82,13,14,3,15,2026-05-25,4,0
CUST-1366,46,Female,Los Angeles,Basic,19.87,18,14,6,24,2026-03-11,2,1
CUST-1367,47,Female,Houston,Standard,44.39,23,13,9,16,2026-02-24,4,0
CUST-1368,33,Male,Houston,Premium,68.97,46,10,5,17,2026-03-09,1,1
CUST-1369,57,Female,Miami,Standard,41.84,33,4,5,19,2026-05-07,5,0
CUST-1370,36,Female,Miami,Basic,20.85,39,12,1,11,2026-02-27,3,0
CUST-1371,35,Female,Los Angeles,Standard,34.11,40,8,7,16,2026-03-26,4,0
CUST-1372,18,Male,Los Angeles,Standard,42.69,18,11,7,5,2026-05-21,3,0
CUST-1373,31,Male,New York,Basic,16.41,9,8,6,5,2026-01-08,3,0
CUST-1374,68,Female,Houston,Premium,59.08,33,9,8,26,2026-05-15,5,0
CUST-1375,64,Male,Houston,Standard,35.76,32,12,7,14,2026-05-16,4,0
CUST-1376,67,Female,Miami,Premium,67.54,54,11,8,18,2026-02-22,3,0
CUST-1377,19,Female,New York,Standard,32.23,17,13,8,26,2026-06-16,1,0
CUST-1378,45,Female,Houston,Basic,16.84,19,0,5,8,2025-12-29,2,1
CUST-1379,66,Female,New York,Basic,17.39,27,13,1,5,2026-04-30,2,0
CUST-1380,67,Female,New York,Basic,10.55,6,13,6,7,2026-05-03,5,0
CUST-1381,47,Male,Miami,Premium,57.94,35,7,2,16,2026-06-15,4,1
CUST-1382,55,Male,New York,Standard,42.4,56,13,6,23,2026-02-18,4,0
CUST-1383,68,Male,Los Angeles,Standard,42.46,37,0,8,14,2026-02-03,2,0
CUST-1384,21,Male,Los Angeles,Basic,14.39,34,1,9,5,2026-02-23,1,1
CUST-1385,18,Female,Chicago,Basic,23.12,20,6,9,24,2026-05-29,2,1
CUST-1386,25,Female,Miami,Standard,41.58,25,14,1,9,2026-01-27,2,1
CUST-1387,46,Female,Chicago,Basic,16.27,4,7,5,4,2026-03-03,4,0
CUST-1388,56,Female,Los Angeles,Basic,21.23,10,0,5,4,2026-05-08,3,0
CUST-1389,20,Female,Chicago,Standard,44.42,10,14,8,16,2026-05-11,1,1
CUST-1390,49,Female,Miami,Basic,16.88,24,2,8,24,2026-01-29,4,0
CUST-1391,27,Female,Miami,Basic,13.58,21,6,4,17,2025-12-31,2,0
CUST-1392,27,Female,New York,Basic,24.13,11,12,4,15,2026-05-02,3,0
CUST-1393,36,Male,Houston,Basic,19.06,27,8,8,4,2026-04-30,1,1
CUST-1394,63,Male,New York,Premium,56.58,16,7,7,6,2026-04-12,5,1
CUST-1395,51,Male,Miami,Basic,18.59,26,7,6,16,2026-01-21,1,1
CUST-1396,50,Female,Los Angeles,Basic,17.51,30,14,7,29,2025-12-31,1,1
CUST-1397,40,Female,Los Angeles,Basic,22.83,49,8,5,4,2026-03-04,2,1
CUST-1398,45,Male,New York,Standard,37.96,16,9,2,6,2026-02-23,2,0
CUST-1399,49,Male,Miami,Basic,13.83,7,2,6,5,2026-03-04,5,0
CUST-1400,67,Female,Los Angeles,Standard,40.13,16,7,7,16,2026-03-18,5,0
CUST-1401,24,Male,Miami,Basic,18.14,35,0,7,30,2026-05-08,5,0
CUST-1402,46,Male,Los Angeles,Basic,13.5,58,7,0,25,2025-12-23,4,0
CUST-1403,25,Female,Miami,Basic,18.6,16,12,6,16,2026-04-15,4,0
CUST-1404,18,Male,Chicago,Premium,67.32,40,6,2,10,2026-01-16,2,1
CUST-1405,20,Male,Miami,Premium,55.43,12,12,1,9,2026-04-15,2,1
CUST-1406,41,Female,Miami,Basic,19.46,35,14,1,4,2026-06-03,5,0
CUST-1407,40,Female,New York,Standard,35.24,49,7,7,29,2026-01-17,4,1
CUST-1408,25,Female,Chicago,Premium,59.39,21,0,8,14,2025-12-24,3,0
CUST-1409,64,Male,Houston,Basic,15.89,50,5,2,4,2026-04-22,4,0
CUST-1410,54,Male,New York,Premium,60.13,43,6,2,12,2026-04-08,2,0
CUST-1411,20,Male,Houston,Basic,22.48,36,13,5,24,2026-05-03,4,0
CUST-1412,68,Female,Los Angeles,Premium,59.12,48,10,9,10,2026-06-06,2,1
CUST-1413,50,Female,Houston,Standard,41.0,17,4,0,4,2026-04-09,5,0
CUST-1414,45,Male,Miami,Premium,56.41,32,13,5,18,2026-01-29,5,0
CUST-1415,64,Female,Houston,Standard,44.27,41,4,2,13,2025-12-24,5,0
CUST-1416,25,Male,New York,Basic,19.33,6,6,3,13,2026-05-04,3,0
CUST-1417,51,Male,New York,Premium,65.6,24,14,8,14,2026-04-10,3,0
CUST-1418,52,Male,Houston,Basic,14.47,27,10,2,18,2026-02-28,2,0
CUST-1419,49,Male,New York,Basic,16.18,20,14,0,1,2026-02-12,1,1
CUST-1420,41,Female,New York,Standard,33.36,25,2,2,21,2026-02-06,3,1
CUST-1421,31,Female,Houston,Standard,43.99,2,5,6,16,2026-04-29,2,1
CUST-1422,49,Male,Chicago,Premium,62.32,9,6,6,15,2026-01-13,4,1
CUST-1423,63,Female,Chicago,Basic,19.46,28,0,4,22,2026-06-03,5,0
CUST-1424,60,Male,Los Angeles,Standard,41.01,53,11,0,25,2026-06-09,5,0
CUST-1425,33,Female,New York,Standard,35.57,38,1,7,5,2026-05-04,5,1
CUST-1426,21,Female,Houston,Basic,20.8,3,11,9,29,2026-05-22,2,1
CUST-1427,69,Male,New York,Basic,20.14,20,3,7,6,2026-03-16,5,0
CUST-1428,54,Female,Miami,Basic,20.58,6,12,9,6,2026-06-14,3,0
CUST-1429,38,Male,New York,Basic,17.34,39,7,9,3,2026-03-21,4,1
CUST-1430,31,Male,New York,Premium,60.74,33,10,9,16,2026-02-28,5,0
CUST-1431,48,Male,Chicago,Standard,33.33,55,12,1,12,2026-06-18,2,1
CUST-1432,65,Female,Houston,Standard,42.37,1,13,9,4,2026-03-06,4,1
CUST-1433,35,Female,New York,Premium,64.13,37,9,2,1,2026-04-19,5,0
CUST-1434,24,Male,Chicago,Basic,16.67,6,5,3,4,2026-02-07,1,0
CUST-1435,27,Female,Los Angeles,Premium,69.16,45,0,0,1,2026-03-11,5,0
CUST-1436,24,Female,Chicago,Basic,10.72,34,9,3,21,2026-06-06,3,0
CUST-1437,50,Female,Chicago,Premium,67.75,47,4,4,27,2026-01-01,4,0
CUST-1438,40,Female,Chicago,Basic,24.96,15,6,2,27,2026-03-22,3,1
CUST-1439,38,Female,New York,Premium,68.3,45,14,9,8,2026-04-01,1,1
CUST-1440,36,Male,New York,Basic,22.16,26,12,1,24,2026-01-26,1,0
CUST-1441,65,Male,Los Angeles,Basic,15.61,57,5,5,5,2026-01-22,3,1
CUST-1442,36,Female,Miami,Standard,33.47,14,12,7,30,2026-04-21,4,1
CUST-1443,53,Male,Miami,Basic,21.02,58,12,6,26,2026-02-21,1,1
CUST-1444,46,Female,Miami,Standard,34.57,54,11,0,2,2026-04-21,1,1
CUST-1445,35,Female,Los Angeles,Basic,12.64,7,8,3,12,2026-04-29,5,0
CUST-1446,19,Male,Miami,Standard,41.8,46,7,2,22,2026-05-26,2,1
CUST-1447,18,Male,Miami,Basic,14.69,58,14,5,17,2026-02-26,1,1
CUST-1448,64,Male,Chicago,Basic,23.72,31,3,8,7,2026-05-12,4,0
CUST-1449,22,Female,New York,Basic,22.61,24,12,8,11,2026-03-25,4,1
CUST-1450,37,Male,New York,Basic,22.71,59,10,6,4,2026-02-25,5,1
CUST-1451,28,Male,Chicago,Basic,21.57,31,11,8,5,2026-02-05,4,0
CUST-1452,59,Male,Chicago,Basic,23.21,29,4,7,6,2026-05-31,5,0
CUST-1453,19,Male,Chicago,Basic,22.09,42,6,4,11,2026-05-09,1,0
CUST-1454,20,Male,New York,Basic,19.04,32,7,8,1,2026-05-31,1,1
CUST-1455,40,Male,Miami,Standard,34.44,17,4,6,25,2026-02-10,1,1
CUST-1456,29,Female,Chicago,Premium,68.32,14,8,4,10,2026-05-21,1,0
CUST-1457,37,Male,Los Angeles,Basic,22.61,40,13,7,20,2026-01-17,2,0
CUST-1458,22,Male,Chicago,Standard,37.09,36,9,6,24,2026-05-25,2,1
CUST-1459,54,Male,Houston,Standard,30.59,58,11,8,21,2026-04-09,1,1
CUST-1460,55,Male,Chicago,Basic,19.58,48,3,9,11,2026-03-16,4,0
CUST-1461,47,Female,New York,Standard,30.76,24,3,0,24,2026-01-11,5,0
CUST-1462,26,Female,Chicago,Basic,23.89,45,12,8,17,2026-03-23,3,1
CUST-1463,51,Male,Houston,Standard,44.42,54,7,6,8,2026-05-08,5,0
CUST-1464,61,Female,Los Angeles,Basic,12.84,27,0,0,27,2026-05-09,3,0
CUST-1465,52,Male,Miami,Standard,40.15,25,7,0,13,2026-05-21,3,0
CUST-1466,69,Male,Chicago,Standard,31.38,59,4,4,27,2026-02-24,1,0
CUST-1467,39,Female,Houston,Basic,20.94,32,12,7,20,2026-04-06,3,1
CUST-1468,61,Female,Houston,Basic,15.21,52,13,8,18,2026-01-27,1,0
CUST-1469,41,Female,Los Angeles,Premium,65.22,18,10,5,27,2026-01-29,2,1
CUST-1470,34,Male,New York,Basic,15.59,46,0,9,22,2026-05-18,4,1
CUST-1471,27,Female,Chicago,Standard,32.18,18,3,7,16,2026-04-02,3,1
CUST-1472,47,Male,Houston,Premium,61.09,37,1,5,2,2026-06-17,4,1
CUST-1473,63,Male,Los Angeles,Standard,31.69,26,3,5,5,2026-04-10,1,1
CUST-1474,40,Female,Miami,Standard,38.65,9,7,3,18,2026-03-15,3,1
CUST-1475,49,Male,Houston,Standard,30.61,35,4,4,3,2026-03-03,5,0
CUST-1476,34,Female,Los Angeles,Premium,62.91,8,0,1,27,2026-05-24,2,1
CUST-1477,67,Female,New York,Basic,23.3,20,6,2,22,2026-02-11,2,0
CUST-1478,68,Male,New York,Basic,22.57,54,0,2,17,2026-06-04,3,0
CUST-1479,34,Female,Houston,Basic,23.24,42,8,4,16,2026-04-24,2,0
CUST-1480,31,Female,Houston,Premium,68.83,22,2,4,6,2026-02-14,5,0
CUST-1481,26,Male,Chicago,Standard,31.57,19,11,5,19,2026-06-12,4,1
CUST-1482,57,Female,Los Angeles,Basic,11.93,30,2,4,7,2026-05-21,5,0
CUST-1483,19,Female,Houston,Premium,63.36,53,14,5,18,2026-03-25,2,1
CUST-1484,62,Male,Chicago,Basic,23.41,28,14,7,14,2026-04-20,4,0
CUST-1485,42,Female,Chicago,Basic,24.62,35,5,1,6,2026-06-02,5,0
CUST-1486,56,Female,Houston,Standard,30.69,43,9,3,8,2026-04-01,1,0
CUST-1487,26,Male,New York,Basic,15.34,11,5,5,15,2026-03-06,1,1
CUST-1488,39,Female,Los Angeles,Premium,58.19,31,12,4,15,2026-04-27,4,0
CUST-1489,60,Male,Los Angeles,Basic,21.34,49,10,0,15,2026-01-16,4,0
CUST-1490,63,Female,New York,Premium,64.6,48,10,8,16,2026-03-01,4,0
CUST-1491,21,Female,Houston,Standard,31.8,39,5,2,1,2026-02-18,1,1
CUST-1492,43,Male,Los Angeles,Basic,17.25,36,12,1,11,2025-12-25,5,1
CUST-1493,46,Male,Houston,Premium,65.28,30,0,8,27,2026-04-17,4,1
CUST-1494,62,Female,Houston,Standard,41.69,23,4,6,29,2026-02-17,1,1
CUST-1495,51,Male,Chicago,Basic,10.3,19,11,4,25,2026-06-18,4,0
CUST-1496,40,Female,New York,Basic,23.36,12,5,5,5,2025-12-23,4,0
CUST-1497,54,Male,Houston,Premium,63.54,15,7,3,5,2026-02-03,4,0
CUST-1498,28,Female,Miami,Basic,22.18,31,12,0,29,2026-05-31,1,1
CUST-1499,23,Female,New York,Basic,22.12,43,0,3,28,2026-05-15,5,0
CUST-1500,35,Female,Los Angeles,Basic,12.85,37,4,8,21,2026-06-06,1,1
CUST-1501,38,Male,Chicago,Basic,11.65,37,2,0,6,2026-03-26,1,1
CUST-1502,59,Female,Los Angeles,Standard,40.82,15,1,9,2,2026-02-21,4,1
CUST-1503,53,Female,Los Angeles,Basic,12.35,29,10,2,6,2026-02-04,3,0
CUST-1504,58,Male,New York,Basic,22.75,50,7,4,14,2026-05-08,3,0
CUST-1505,55,Male,Los Angeles,Basic,20.89,43,6,6,11,2026-05-13,3,1
CUST-1506,51,Male,Houston,Basic,22.63,26,9,8,4,2026-02-08,1,1
CUST-1507,34,Female,Los Angeles,Premium,59.49,44,6,5,24,2026-05-27,4,0
CUST-1508,54,Female,Chicago,Basic,14.75,2,4,2,29,2026-04-26,3,1
CUST-1509,42,Male,Chicago,Premium,65.07,20,11,6,27,2026-02-20,2,0
CUST-1510,55,Female,Miami,Basic,10.47,15,12,3,25,2026-03-23,2,1
CUST-1511,29,Male,Chicago,Basic,20.9,52,8,2,9,2026-04-18,2,1
CUST-1512,40,Male,Los Angeles,Premium,67.54,4,4,6,24,2025-12-23,5,0
CUST-1513,59,Female,Chicago,Basic,16.23,22,1,6,3,2026-03-24,4,0
CUST-1514,39,Female,New York,Standard,41.47,50,2,3,26,2026-03-01,1,0
CUST-1515,38,Female,Chicago,Premium,57.62,38,3,6,16,2026-04-06,1,1
CUST-1516,44,Male,Houston,Basic,14.83,23,14,1,11,2026-02-04,4,0
CUST-1517,48,Female,New York,Basic,24.61,59,4,0,27,2026-02-03,5,0
CUST-1518,23,Female,Miami,Standard,44.79,26,12,1,4,2026-06-11,4,0
CUST-1519,44,Male,Houston,Basic,17.69,51,2,3,1,2026-04-20,5,1
CUST-1520,57,Female,Los Angeles,Basic,24.01,11,11,7,25,2026-03-23,3,0
CUST-1521,51,Female,Los Angeles,Basic,17.84,28,13,2,21,2026-04-22,3,0
CUST-1522,29,Female,Los Angeles,Basic,14.37,56,6,9,22,2026-01-25,5,0
CUST-1523,62,Male,Houston,Standard,34.0,2,4,5,16,2026-03-06,4,0
CUST-1524,24,Female,Houston,Basic,23.94,59,4,5,19,2026-05-14,3,0
CUST-1525,27,Female,Houston,Basic,12.59,8,5,8,16,2026-02-07,4,1
CUST-1526,62,Male,New York,Standard,38.69,29,6,8,11,2026-01-29,3,0
CUST-1527,34,Female,New York,Basic,18.33,11,9,3,26,2026-05-05,4,0
CUST-1528,43,Female,Los Angeles,Basic,21.09,37,9,8,8,2025-12-30,4,1
CUST-1529,38,Male,Chicago,Standard,37.49,18,7,5,23,2026-02-08,2,0
CUST-1530,45,Male,Los Angeles,Basic,14.08,55,8,1,1,2026-04-04,5,0
CUST-1531,63,Female,Miami,Standard,32.54,50,10,9,26,2026-04-29,1,0
CUST-1532,19,Female,New York,Premium,64.31,14,3,5,28,2026-04-20,5,0
CUST-1533,60,Female,Houston,Basic,20.78,54,4,1,21,2026-05-29,4,0
CUST-1534,18,Male,New York,Standard,38.54,10,14,7,26,2026-05-08,4,0
CUST-1535,68,Female,Houston,Basic,21.08,35,4,3,9,2026-04-30,5,1
CUST-1536,53,Male,Miami,Basic,12.12,9,7,4,28,2026-05-06,4,0
CUST-1537,68,Male,Miami,Premium,68.24,35,8,7,27,2026-01-25,3,0
CUST-1538,43,Female,New York,Premium,63.74,11,6,7,12,2026-03-29,4,1
CUST-1539,46,Male,Houston,Basic,11.9,44,14,5,22,2026-05-05,5,0
CUST-1540,38,Male,Miami,Standard,36.93,12,4,3,8,2026-03-22,5,0
CUST-1541,28,Male,Los Angeles,Premium,67.67,3,2,0,26,2026-04-30,5,0
CUST-1542,57,Male,Los Angeles,Premium,68.46,53,0,6,17,2026-05-28,2,1
CUST-1543,28,Male,Houston,Standard,33.97,39,10,7,10,2026-01-27,2,0
CUST-1544,53,Female,New York,Basic,20.67,14,8,8,27,2026-03-24,2,1
CUST-1545,66,Male,Miami,Basic,11.5,56,4,1,7,2025-12-29,2,1
CUST-1546,56,Female,New York,Premium,55.5,28,8,0,19,2026-04-18,2,0
CUST-1547,57,Female,Los Angeles,Basic,18.41,11,9,3,25,2026-02-22,2,0
CUST-1548,52,Female,Miami,Standard,40.42,39,14,4,6,2026-01-16,2,1
CUST-1549,51,Male,New York,Basic,21.94,25,11,9,21,2025-12-25,5,1
CUST-1550,64,Female,Chicago,Basic,15.1,21,12,0,24,2026-04-18,1,0
